Date,Open,High,Low,Close,Volume,Adjustment
12-31-14,2080.96,2085.55,2057.94,2058.9,0,
12-30-14,2085.07,2087.2,2079.52,2080.35,0,
12-29-14,2083.05,2093.5,2083.05,2090.57,0,
12-26-14,2085.77,2092.77,2085.77,2088.77,0,
12-24-14,2082.94,2087.6,2081.92,2081.88,0,
12-23-14,2084.76,2086.6,2079.74,2082.17,0,
12-22-14,2066.65,2078.68,2066.65,2078.54,0,
12-19-14,2058.34,2077.89,2057.94,2070.65,0,
12-18-14,2041.77,2061.03,2033.01,2061.23,0,
12-17-14,1980.11,2016.82,1977.49,2012.89,0,
12-16-14,1979.91,2017.07,1972.54,1972.74,0,
12-15-14,2016.36,2018.82,1982.1,1989.63,0,
12-12-14,2021.49,2032.33,2002.53,2002.33,0,
12-11-14,2031.46,2055.56,2031.39,2035.33,0,
12-10-14,2055.18,2055.34,2024.19,2026.14,0,
12-09-14,2039.13,2060.6,2034.09,2059.82,0,
12-08-14,2071.08,2075.81,2054.18,2060.31,0,
12-05-14,2073.36,2079.49,2070.85,2075.37,0,
12-04-14,2071.2,2077.27,2062.38,2071.92,0,
12-03-14,2068.27,2076.24,2065.1,2074.33,0,
12-02-14,2054.08,2068.8,2053.91,2066.55,0,
12-01-14,2059.84,2060.45,2049.66,2053.44,0,
11-28-14,2069.42,2074.32,2065.11,2067.56,0,
11-26-14,2068.82,2073.28,2066.61,2072.83,0,
11-25-14,2071.81,2074.26,2064.79,2067.03,0,
11-24-14,2066.35,2070.2,2066.01,2069.41,0,
11-21-14,2077.14,2077.14,2056.81,2063.5,0,
11-20-14,2041.3,2053.85,2039.68,2052.75,0,
11-19-14,2050.74,2052.2,2040.42,2048.72,0,
11-18-14,2041.65,2056.04,2041.65,2051.8,0,
11-17-14,2037.03,2043.13,2034.48,2041.32,0,
11-14-14,2039.76,2042.31,2035.15,2039.82,0,
11-13-14,2040.31,2046.11,2030.32,2039.33,0,
11-12-14,2032.08,2040.34,2031.38,2038.25,0,
11-11-14,2038.55,2041.27,2035.3,2039.68,0,
11-10-14,2032.98,2038.63,2030.03,2038.26,0,
11-07-14,2031.52,2034.24,2024.98,2031.92,0,
11-06-14,2021.89,2031.55,2015.72,2031.21,0,
11-05-14,2026.98,2027.16,2014.33,2023.57,0,
11-04-14,2013.54,2015.92,2001.05,2012.1,0,
11-03-14,2018.48,2024.53,2013.71,2017.81,0,
10-31-14,2016.14,2018.2,2008.4,2018.05,0,
10-30-14,1977.56,1999.44,1974.72,1994.65,0,
10-29-14,1986.16,1991.4,1968.95,1982.3,0,
10-28-14,1968.7,1984.63,1968.4,1985.05,0,
10-27-14,1960.03,1964.68,1951.33,1961.63,0,
10-24-14,1952.63,1965.3,1946.21,1964.58,0,
10-23-14,1947.21,1961.98,1943.59,1950.82,0,
10-22-14,1943.66,1949.36,1926.81,1927.11,0,
10-21-14,1920.64,1942.53,1916.2,1941.28,0,
10-20-14,1881.97,1904.96,1881.9,1904.01,0,
10-17-14,1879.82,1898.11,1877.41,1886.76,0,
10-16-14,1834.77,1876.14,1829.4,1862.76,0,
10-15-14,1851.49,1869.06,1820.39,1862.49,0,
10-14-14,1884.41,1898.82,1871.67,1877.7,0,
10-13-14,1905.64,1912.18,1874.09,1874.74,0,
10-10-14,1925.25,1937.09,1906.21,1906.13,0,
10-09-14,1965.95,1967.02,1927.43,1928.21,0,
10-08-14,1937.52,1970.37,1925.2,1968.89,0,
10-07-14,1956.46,1958.87,1934.92,1935.1,0,
10-06-14,1974.61,1977.86,1958.36,1964.82,0,
10-03-14,1957.24,1971.25,1953.36,1967.9,0,
10-02-14,1944.89,1952.4,1926.02,1946.17,0,
10-01-14,1968.97,1969.57,1941.68,1946.16,0,
09-30-14,1978.46,1985.21,1968.93,1972.29,0,
09-29-14,1967.48,1981.23,1962.98,1977.8,0,
09-26-14,1968.82,1986.32,1967.34,1982.85,0,
09-25-14,1994.68,1994.68,1966.45,1965.99,0,
09-24-14,1983.97,1999.75,1978.61,1998.3,0,
09-23-14,1988.86,1995.4,1982.94,1982.77,0,
09-22-14,2007.01,2007.2,1991,1994.29,0,
09-19-14,2022.5,2022.5,2006.56,2010.4,0,
09-18-14,2006.66,2012.37,2005.31,2011.36,0,
09-17-14,2003.09,2010.69,1992.35,2001.57,0,
09-16-14,1980.81,2002.37,1978.88,1998.98,0,
09-15-14,1986.46,1987.14,1978.39,1984.13,0,
09-12-14,1995.59,1995.59,1980.28,1985.54,0,
09-11-14,1988.34,1997.65,1985.84,1997.45,0,
09-10-14,1988.24,1996.7,1983.04,1995.69,0,
09-09-14,1999.57,2000.5,1984.65,1988.44,0,
09-08-14,2004.9,2007.07,1995.67,2001.54,0,
09-05-14,1996.58,2007.48,1990.05,2007.71,0,
09-04-14,2002.11,2011.05,1992.53,1997.65,0,
09-03-14,2008.67,2009.65,1998.17,2000.72,0,
09-02-14,2004.71,2006.16,1994.89,2002.28,0,
08-29-14,2001.25,2003.37,1994.62,2003.37,0,
