Date,Open,High,Low,Close,Volume,Adjustment
12-30-11,1260.36,1264.06,1257.42,1257.44,0,
12-29-11,1250.68,1263.53,1250.68,1262.67,0,
12-28-11,1265.4,1265.89,1248.6,1250.13,0,
12-27-11,1263.47,1269.4,1262.28,1265.39,0,
12-23-11,1257.03,1265.44,1255.59,1264.93,0,
12-22-11,1246.05,1255.17,1245.19,1254.43,0,
12-21-11,1238.72,1245.07,1229.38,1244.06,0,
12-20-11,1219.34,1242.83,1219.34,1240.68,0,
12-19-11,1221.88,1224.66,1202.38,1205.3,0,
12-16-11,1223.09,1231.03,1215.08,1219.29,0,
12-15-11,1221.16,1225.95,1214.22,1216.56,0,
12-14-11,1219.7,1224.21,1209.18,1212.19,0,
12-13-11,1242.53,1249.88,1219.18,1225.6,0,
12-12-11,1245.21,1245.21,1226.92,1236.7,0,
12-09-11,1238.91,1258.31,1238.91,1255.64,0,
12-08-11,1255.74,1256.29,1231.28,1234.77,0,
12-07-11,1253.92,1267.12,1244.78,1263.44,0,
12-06-11,1257.4,1266.11,1252.94,1258.03,0,
12-05-11,1259.56,1266.74,1249.92,1257.45,0,
12-02-11,1253.74,1260.13,1243.05,1244.39,0,
12-01-11,1242.89,1251.43,1239.7,1244.53,0,
11-30-11,1223.6,1247.16,1223.6,1245.7,0,
11-29-11,1194.71,1203.77,1191.67,1195.68,0,
11-28-11,1187.45,1197.36,1184.09,1192.38,0,
11-25-11,1160.11,1172.72,1158.11,1158.21,0,
11-23-11,1179.66,1179.66,1161.89,1162.51,0,
11-22-11,1190.8,1196.91,1181.63,1185.8,0,
11-21-11,1200.55,1200.55,1183.15,1193.35,0,
11-18-11,1220.62,1223.59,1211.32,1216,0,
11-17-11,1235.31,1237.78,1209.09,1216.79,0,
11-16-11,1248.61,1259.66,1235.69,1236.3,0,
11-15-11,1249,1264.23,1244.25,1257.24,0,
11-14-11,1259.62,1260.57,1246.6,1252.29,0,
11-11-11,1250.21,1267.02,1250.21,1263.53,0,
11-10-11,1241.83,1246.38,1227.64,1239.86,0,
11-09-11,1251.53,1251.89,1226.49,1229.71,0,
11-08-11,1265.69,1277.57,1254.91,1276.03,0,
11-07-11,1252.83,1262.01,1240.67,1260.71,0,
11-04-11,1253.32,1255.1,1238.89,1253.76,0,
11-03-11,1247.91,1263.26,1234.76,1260.68,0,
11-02-11,1235.08,1242.49,1226.83,1238.79,0,
11-01-11,1221.2,1233.76,1214.28,1220.97,0,
10-31-11,1271.3,1271.4,1252.95,1253.06,0,
10-28-11,1279.27,1287.1,1277.05,1285.79,0,
10-27-11,1271.28,1292.8,1265.03,1284.96,0,
10-26-11,1240.22,1246.31,1220.96,1242.64,0,
10-25-11,1248.65,1248.65,1226.82,1228.17,0,
10-24-11,1239.9,1256.61,1239.74,1253.71,0,
10-21-11,1226.31,1239.52,1226.22,1238.18,0,
10-20-11,1211.37,1219.61,1197.27,1215.36,0,
10-19-11,1222.48,1229.73,1206.28,1210.09,0,
10-18-11,1200.5,1233.78,1191.43,1226.14,0,
10-17-11,1219.67,1219.67,1198.55,1199.78,0,
10-14-11,1215.4,1224.69,1211.68,1224.26,0,
10-13-11,1201.35,1207.52,1190.53,1204.52,0,
10-12-11,1202.73,1220.22,1202.52,1206.93,0,
10-11-11,1190.12,1199.36,1187.05,1195.57,0,
10-10-11,1170.39,1194.95,1170.39,1194.63,0,
10-07-11,1169.78,1171.56,1150.21,1157.58,0,
10-06-11,1142.7,1165.6,1134.85,1164.08,0,
