Date,Open,High,Low,Close,Volume,Adjustment
12-31-18,2497.39,2509,2483.09,2506.85,0,
12-28-18,2495.88,2520.02,2473.64,2485.74,0,
12-27-18,2447.65,2488.56,2398.38,2488.83,0,
12-26-18,2360.82,2467.73,2346.89,2467.7,0,
12-24-18,2400.66,2409.76,2352,2351.1,0,
12-21-18,2458.49,2504.02,2408.79,2416.62,0,
12-20-18,2497.93,2509.16,2441.63,2467.2,0,
12-19-18,2544.08,2584.54,2489.34,2506.72,0,
12-18-18,2557.57,2573.75,2529.22,2545.97,0,
12-17-18,2588.88,2600.91,2530.76,2546.38,0,
12-14-18,2632.77,2634.76,2593.96,2600.07,0,
12-13-18,2657.19,2669.75,2637.57,2650.21,0,
12-12-18,2658.07,2685.26,2650.29,2651.27,0,
12-11-18,2660.44,2673.77,2621.7,2636.78,0,
12-10-18,2631.16,2647.16,2583.89,2637.72,0,
12-07-18,2691.6,2707.8,2623.49,2633.08,0,
12-06-18,2665.68,2695.82,2621.92,2695.95,0,
12-04-18,2782.36,2785.8,2697.25,2700.06,0,
12-03-18,2792.84,2799.69,2773.69,2790.37,0,
11-30-18,2735.61,2760.89,2733.18,2760.17,0,
11-29-18,2737.72,2753.71,2723.29,2737.76,0,
11-28-18,2691.68,2744.08,2684.53,2743.79,0,
11-27-18,2666.46,2682.41,2656.41,2682.17,0,
11-26-18,2647.13,2674.28,2647.13,2673.45,0,
11-23-18,2636.8,2647.19,2632.24,2632.56,0,
11-21-18,2655.68,2670.41,2649.95,2649.93,0,
11-20-18,2654.08,2668.88,2631.82,2641.89,0,
11-19-18,2730.47,2732.77,2681.37,2690.73,0,
11-16-18,2718.61,2746.41,2712.44,2736.27,0,
11-15-18,2696.02,2735.03,2671.29,2730.2,0,
11-14-18,2733.51,2746.42,2686.14,2701.58,0,
11-13-18,2729.37,2753.65,2714.69,2722.18,0,
11-12-18,2772.92,2775.67,2722.02,2726.22,0,
11-09-18,2794.86,2794.93,2764.54,2781.01,0,
11-08-18,2807.81,2814.61,2795.35,2806.83,0,
11-07-18,2772.69,2815.06,2772.69,2813.89,0,
11-06-18,2737.9,2756.67,2736.75,2755.45,0,
11-05-18,2724.18,2743.99,2718.14,2738.31,0,
11-02-18,2745.95,2756.36,2700.84,2723.06,0,
11-01-18,2719,2741.53,2709.2,2740.37,0,
10-31-18,2692.68,2725.79,2692.68,2711.74,0,
10-30-18,2636.59,2685.32,2635.2,2682.63,0,
10-29-18,2679.04,2706.1,2603.67,2641.25,0,
10-26-18,2667.21,2692.01,2628.55,2658.69,0,
10-25-18,2671.81,2722.47,2667.88,2705.57,0,
10-24-18,2738.95,2742.13,2651.97,2656.1,0,
10-23-18,2722.74,2753.26,2691.66,2740.69,0,
10-22-18,2772.84,2778.39,2749.64,2755.88,0,
10-19-18,2769.76,2797.43,2760.8,2767.78,0,
10-18-18,2801.01,2805.8,2755.53,2768.78,0,
10-17-18,2811.37,2816.62,2782.22,2809.21,0,
10-16-18,2765.58,2813.62,2765.58,2809.92,0,
10-15-18,2765.07,2775.68,2749.35,2750.79,0,
10-12-18,2767.97,2775.55,2729.7,2767.13,0,
10-11-18,2771.93,2794.88,2711.02,2728.37,0,
10-10-18,2875.47,2875.59,2784.98,2785.68,0,
10-09-18,2880.75,2894.57,2874.52,2880.34,0,
10-08-18,2879.58,2889.31,2862.47,2884.43,0,
10-05-18,2901.46,2909.35,2869.51,2885.57,0,
10-04-18,2920.81,2921.01,2884.22,2901.61,0,
10-03-18,2929.42,2939.62,2921.61,2925.51,0,
10-02-18,2923.08,2931.25,2919.46,2923.43,0,
10-01-18,2925.55,2936.68,2917.9,2924.59,0,
09-28-18,2910.41,2920.3,2907.86,2913.98,0,
09-27-18,2909.73,2927.11,2909.47,2914,0,
09-26-18,2915.47,2930.92,2903.44,2905.97,0,
09-25-18,2920.91,2923.71,2913.92,2915.56,0,
09-24-18,2925.09,2925.09,2912.87,2919.37,0,
09-21-18,2937.88,2940.87,2927.15,2929.67,0,
09-20-18,2916,2934.68,2916,2930.75,0,
09-19-18,2905.05,2912.28,2903.92,2907.95,0,
09-18-18,2889.73,2911.03,2889.73,2904.31,0,
09-17-18,2902.22,2904.48,2886.21,2888.8,0,
09-14-18,2904.91,2908.11,2896.07,2904.98,0,
09-13-18,2893.48,2906.68,2893.48,2904.18,0,
09-12-18,2888.33,2894.48,2879.33,2888.92,0,
