Date,Open,High,Low,Close,Volume,Adjustment
12-31-15,2059.95,2062.43,2043.76,2043.94,0,
12-30-15,2075.11,2075.13,2062.01,2063.36,0,
12-29-15,2062.53,2081.52,2062.53,2078.36,0,
12-28-15,2057.29,2057.29,2044.35,2056.5,0,
12-24-15,2063.99,2067.34,2058.78,2060.99,0,
12-23-15,2044.66,2064.73,2044.66,2064.29,0,
12-22-15,2024.55,2042.67,2020.5,2038.97,0,
12-21-15,2013.25,2022.72,2006,2021.15,0,
12-18-15,2038.22,2038.22,2005.38,2005.55,0,
12-17-15,2075.57,2076.23,2041.69,2041.89,0,
12-16-15,2049.58,2076.64,2042.55,2073.07,0,
12-15-15,2031.35,2053.75,2031.35,2043.41,0,
12-14-15,2010.83,2022.8,1993.43,2021.94,0,
12-11-15,2036.5,2036.5,2008.85,2012.37,0,
12-10-15,2048.55,2067.66,2045.79,2052.23,0,
12-09-15,2061.31,2080.33,2036.62,2047.62,0,
12-08-15,2064.18,2073.73,2052.44,2063.59,0,
12-07-15,2088.65,2088.65,2066.83,2077.07,0,
12-04-15,2049.99,2093.73,2049.99,2091.69,0,
12-03-15,2084.02,2085.1,2042.45,2049.62,0,
12-02-15,2101.98,2104.14,2077.12,2079.51,0,
12-01-15,2084.61,2103.29,2084.61,2102.63,0,
11-30-15,2092.54,2093.91,2081.06,2080.41,0,
11-27-15,2088.69,2093.13,2084.28,2090.11,0,
11-25-15,2089.79,2092.96,2086.43,2088.87,0,
11-24-15,2079.98,2094.01,2070.28,2089.14,0,
11-23-15,2088.76,2095.55,2081.41,2086.59,0,
11-20-15,2087.32,2096.9,2085.12,2089.17,0,
11-19-15,2082.03,2086.59,2078.84,2081.24,0,
11-18-15,2054.14,2085.32,2054.14,2083.58,0,
11-17-15,2056.6,2066.69,2046.03,2050.44,0,
11-16-15,2019.89,2053.22,2019.28,2053.19,0,
11-13-15,2040.92,2043.31,2022.16,2023.04,0,
11-12-15,2068.59,2068.59,2045.77,2045.97,0,
11-11-15,2083.51,2086.86,2074.92,2075,0,
11-10-15,2073.63,2083.54,2070.1,2081.72,0,
11-09-15,2096.26,2096.26,2068.3,2078.58,0,
11-06-15,2100.96,2101.77,2083.84,2099.2,0,
11-05-15,2101.15,2108.59,2090.55,2099.93,0,
11-04-15,2112.36,2114.33,2097.02,2102.31,0,
11-03-15,2102.16,2116.4,2097.7,2109.79,0,
11-02-15,2081.47,2106.15,2081.47,2104.05,0,
10-30-15,2091.76,2094.25,2079.67,2079.36,0,
10-29-15,2087.43,2092.55,2082.76,2089.41,0,
10-28-15,2068.25,2089.95,2063.16,2090.35,0,
10-27-15,2067.89,2070.28,2058.97,2065.89,0,
10-26-15,2072.98,2074.09,2066.52,2071.18,0,
10-23-15,2072.78,2079.68,2064.07,2075.15,0,
10-22-15,2023.95,2055.07,2023.95,2052.51,0,
10-21-15,2033.39,2037.42,2017.28,2018.94,0,
10-20-15,2032.37,2038.99,2026.57,2030.77,0,
10-19-15,2029.68,2034.45,2022.48,2033.66,0,
10-16-15,2030.6,2033.49,2020.58,2033.11,0,
10-15-15,1996.73,2024.15,1996.73,2023.86,0,
10-14-15,2003.25,2009.39,1990.79,1994.24,0,
10-13-15,2011.88,2022.24,2001.85,2003.69,0,
10-12-15,2015.78,2018.47,2010.68,2017.46,0,
10-09-15,2016.33,2020.07,2007.62,2014.89,0,
10-08-15,1993.14,2016.37,1987.83,2013.43,0,
10-07-15,1985.24,1999.24,1976.62,1995.83,0,
10-06-15,1986.54,1991.44,1972.11,1979.92,0,
10-05-15,1960.39,1989.07,1960.39,1987.05,0,
10-02-15,1908.74,1951.1,1893.78,1951.36,0,
10-01-15,1921.04,1926.98,1900.77,1923.82,0,
09-30-15,1897.52,1920.5,1897.2,1920.03,0,
09-29-15,1885.12,1899.44,1871.97,1884.09,0,
09-28-15,1924.34,1924.34,1879.25,1881.77,0,
09-25-15,1946.14,1952.9,1921.61,1931.34,0,
09-24-15,1930.27,1937.06,1909.07,1932.24,0,
09-23-15,1944.1,1949.49,1932.62,1938.76,0,
09-22-15,1948.68,1948.68,1929.38,1942.74,0,
09-21-15,1964.13,1979.49,1956,1966.97,0,
09-18-15,1973.54,1978.67,1953.48,1958.03,0,
09-17-15,1993.06,2020.88,1986.74,1990.2,0,
09-16-15,1980.39,1997.14,1978.07,1995.31,0,
09-15-15,1955.3,1983.14,1954.32,1978.09,0,
09-14-15,1962.56,1962.83,1948.4,1953.03,0,
09-11-15,1948.19,1960.76,1939.28,1961.05,0,
09-10-15,1940.53,1965.37,1937.2,1952.29,0,
09-09-15,1980.43,1988.72,1938.03,1942.04,0,
09-08-15,1942.11,1970.33,1942.11,1969.41,0,
09-04-15,1937.91,1937.91,1911.25,1921.22,0,
09-03-15,1954.57,1974.9,1944.69,1951.13,0,
09-02-15,1931.19,1948.55,1919.76,1948.86,0,
09-01-15,1940.32,1942.47,1903.08,1913.85,0,
08-31-15,1982.63,1986.17,1966.19,1972.18,0,
08-28-15,1983.24,1993.36,1975.37,1988.87,0,
08-27-15,1960.59,1989.54,1948.5,1987.66,0,
08-26-15,1898.11,1943.09,1880.18,1940.51,0,
08-25-15,1945.43,1947.89,1867.03,1867.61,0,
08-24-15,1869.39,1953.93,1814.4,1893.21,0,
08-21-15,2016.54,2024.91,1971.8,1970.89,0,
08-20-15,2070.71,2070.71,2036.06,2035.73,0,
08-19-15,2094.07,2096.14,2070.7,2079.61,0,
08-18-15,2099.84,2103.38,2094.2,2096.92,0,
08-17-15,2088.12,2102.84,2079.51,2102.44,0,
08-14-15,2082.2,2092.33,2080.68,2091.54,0,
08-13-15,2087.7,2092.9,2078.45,2083.39,0,
08-12-15,2075.61,2089.1,2052.15,2086.05,0,
08-11-15,2095.38,2095.38,2076.67,2084.07,0,
08-10-15,2083.98,2105.26,2083.98,2104.18,0,
08-07-15,2082.81,2082.81,2067.93,2077.57,0,
08-06-15,2100.61,2102.99,2075.55,2083.56,0,
08-05-15,2096.96,2112.54,2096.96,2099.84,0,
08-04-15,2097.41,2102.35,2088.8,2093.32,0,
08-03-15,2104.5,2105.34,2087.4,2098.04,0,
07-31-15,2110.44,2114.24,2102.08,2103.84,0,
07-30-15,2105.95,2110.38,2095.08,2108.63,0,
07-29-15,2095.01,2110.61,2094.5,2108.57,0,
07-28-15,2074.47,2095.46,2069.19,2093.25,0,
07-27-15,2073.63,2076.06,2063.66,2067.64,0,
07-24-15,2107.1,2107.1,2077.18,2079.65,0,
07-23-15,2117.81,2117.81,2098.67,2102.15,0,
07-22-15,2107.51,2118.37,2107.51,2114.15,0,
07-21-15,2126.66,2128.28,2115.57,2119.21,0,
07-20-15,2129.4,2132.75,2123.75,2128.28,0,
07-17-15,2128.96,2128.96,2120.02,2126.64,0,
07-16-15,2114.29,2124.32,2114.29,2124.29,0,
07-15-15,2111.24,2113.97,2102.52,2107.4,0,
