Date,Open,High,Low,Close,Volume,Adjustment
09-07-12,1432.67,1437.77,1432.67,1437.77,0,
09-06-12,1408.87,1432.16,1408.87,1432.05,0,
09-05-12,1404.67,1409.03,1401.24,1403.63,0,
09-04-12,1405.7,1409.33,1396.57,1405.51,0,
08-31-12,1405.96,1413.06,1398.99,1406.4,0,
08-30-12,1406.39,1406.39,1397.02,1399.89,0,
08-29-12,1409.96,1413.96,1406.59,1410.17,0,
08-28-12,1408.6,1413.67,1405.55,1409.41,0,
08-27-12,1414.04,1416.23,1409.16,1410.57,0,
08-24-12,1399.67,1413.49,1398.04,1410.85,0,
08-23-12,1411.89,1411.89,1400.52,1402.3,0,
08-22-12,1410.56,1416.09,1406.81,1413.53,0,
08-21-12,1420.63,1426.68,1410.73,1413.17,0,
08-20-12,1416.85,1418.39,1412.08,1418.39,0,
08-17-12,1418.68,1418.72,1414.7,1418.06,0,
08-16-12,1406.26,1417.39,1404.12,1415.7,0,
08-15-12,1402.45,1407.69,1401.71,1405.61,0,
08-14-12,1408.18,1410.16,1400.57,1404.42,0,
08-13-12,1404.28,1405.15,1397.29,1404.53,0,
08-10-12,1399.34,1405.94,1395.53,1405.61,0,
08-09-12,1400.67,1405.91,1398.77,1403.62,0,
08-08-12,1397.67,1404.11,1396.17,1402.01,0,
08-07-12,1397.26,1407.07,1397.26,1400.68,0,
08-06-12,1393.21,1399.59,1393.21,1394.69,0,
08-03-12,1380.18,1394.12,1380.18,1391.08,0,
08-02-12,1367.4,1373.9,1354.5,1365.02,0,
08-01-12,1383.76,1385.56,1372.91,1374.63,0,
07-31-12,1383.57,1387.15,1378.1,1378.1,0,
07-30-12,1384.49,1391.74,1381.39,1385.19,0,
07-27-12,1363.82,1389.2,1363.82,1386.03,0,
07-26-12,1352.58,1363.16,1351.44,1359.78,0,
07-25-12,1338.35,1344.01,1331.5,1338.75,0,
07-24-12,1351.38,1351.38,1329.29,1337.8,0,
07-23-12,1346.4,1353.27,1337.58,1349.99,0,
07-20-12,1373.36,1373.36,1362.24,1363.2,0,
07-19-12,1376.65,1380.44,1371.21,1377.34,0,
07-18-12,1361.36,1375.23,1358.79,1372.39,0,
07-17-12,1357.22,1365.37,1345.01,1363.87,0,
07-16-12,1355.04,1357.24,1348.48,1353.48,0,
07-13-12,1337.63,1357.73,1337.6,1356.51,0,
07-12-12,1334.93,1339.94,1325.33,1334.98,0,
07-11-12,1341.44,1344.98,1333.23,1341.45,0,
07-10-12,1356.84,1361.54,1336.33,1341.24,0,
07-09-12,1353.48,1354.8,1346.62,1352.89,0,
07-06-12,1357.9,1357.9,1348.06,1355.02,0,
07-05-12,1369.76,1373.84,1362.99,1367.49,0,
07-03-12,1365.51,1375.34,1363.58,1374.37,0,
07-02-12,1362.01,1366.32,1355.66,1364.65,0,
