Date,Open,High,Low,Close,Volume,Adjustment
12-31-13,1842.1,1849.53,1842.1,1848.36,0,
12-30-13,1841.07,1842.5,1838.85,1841.07,0,
12-27-13,1845.42,1845.42,1839.85,1841.4,0,
12-26-13,1835.86,1842.8,1835.86,1842.02,0,
12-24-13,1827.53,1833.3,1827.53,1833.32,0,
12-23-13,1828.07,1829.8,1824.53,1827.99,0,
12-20-13,1810.7,1823.76,1810.7,1818.32,0,
12-19-13,1806.54,1810.79,1801.29,1809.6,0,
12-18-13,1785.27,1811.13,1767.91,1810.65,0,
12-17-13,1788.66,1788.66,1777.09,1781,0,
12-16-13,1782.95,1792.23,1782.84,1786.54,0,
12-13-13,1779.3,1780.97,1772.46,1775.32,0,
12-12-13,1780.38,1782.92,1772.31,1775.5,0,
12-11-13,1804.17,1804.35,1780.11,1782.22,0,
12-10-13,1804.47,1808.41,1801.72,1802.62,0,
12-09-13,1807.18,1811.56,1806.66,1808.37,0,
12-06-13,1800.67,1805.99,1796.76,1805.09,0,
12-05-13,1790.08,1792.32,1783.42,1785.03,0,
12-04-13,1787.71,1799.8,1779.12,1792.81,0,
12-03-13,1796.2,1799.78,1787.81,1795.15,0,
12-02-13,1806.59,1810.03,1798.67,1800.9,0,
11-29-13,1809.86,1813.6,1803.98,1805.81,0,
11-27-13,1805.25,1808.26,1802.77,1807.23,0,
11-26-13,1803.03,1808.34,1800.65,1802.75,0,
11-25-13,1807.99,1808.18,1800.64,1802.48,0,
11-22-13,1796.38,1804.86,1794.64,1804.76,0,
11-21-13,1785.77,1797.09,1785.77,1795.85,0,
11-20-13,1791.17,1795.78,1777.18,1781.37,0,
11-19-13,1790.66,1795.55,1784.67,1787.87,0,
11-18-13,1801.01,1802.26,1788.01,1791.53,0,
11-15-13,1789,1798.12,1789,1798.18,0,
11-14-13,1781.1,1791.51,1780.16,1790.62,0,
11-13-13,1760.47,1781.9,1759.78,1782,0,
11-12-13,1767.99,1771.74,1762.25,1767.69,0,
11-11-13,1769.58,1773.49,1767.83,1771.89,0,
11-08-13,1747.41,1770.74,1747.14,1770.61,0,
11-07-13,1771.63,1774.54,1746.25,1747.15,0,
11-06-13,1770.57,1773.72,1764.41,1770.49,0,
11-05-13,1762.21,1766.99,1755.73,1762.97,0,
11-04-13,1767.51,1768.7,1761.58,1767.93,0,
11-01-13,1761.12,1765.78,1752.58,1761.64,0,
10-31-13,1762.39,1768.54,1755.69,1756.54,0,
10-30-13,1775.3,1775.3,1757.28,1763.31,0,
10-29-13,1766.38,1772.13,1764.38,1771.95,0,
10-28-13,1759.5,1764.99,1757.62,1762.11,0,
10-25-13,1756.41,1759.84,1752.41,1759.77,0,
10-24-13,1749.23,1753.9,1745.45,1752.07,0,
10-23-13,1749.54,1749.54,1740.46,1746.38,0,
10-22-13,1749.97,1759.26,1747.39,1754.67,0,
10-21-13,1746.57,1747.79,1740.65,1744.66,0,
10-18-13,1741.57,1745.32,1735.74,1744.5,0,
10-17-13,1715.86,1733.41,1714.07,1733.15,0,
10-16-13,1707.25,1721.76,1707.15,1721.54,0,
10-15-13,1707.7,1711.57,1695.83,1698.06,0,
10-14-13,1692.52,1710.98,1691.72,1710.14,0,
10-11-13,1690.62,1703.5,1688.49,1703.2,0,
10-10-13,1674.06,1692.61,1672.88,1692.56,0,
10-09-13,1658.8,1662.53,1646.45,1656.4,0,
10-08-13,1676.32,1676.79,1654.96,1655.45,0,
10-07-13,1677.85,1685.72,1674.48,1676.12,0,
10-04-13,1680.86,1691.84,1677.28,1690.5,0,
10-03-13,1690.66,1690.79,1670.31,1678.66,0,
10-02-13,1687.43,1693.46,1680.35,1693.87,0,
10-01-13,1682.83,1696.59,1682.18,1695,0,
09-30-13,1678.2,1687.2,1673.44,1681.55,0,
09-27-13,1691.72,1693.29,1687.09,1691.75,0,
09-26-13,1696.8,1703.8,1693.08,1698.67,0,
09-25-13,1698.36,1701.71,1691.84,1692.77,0,
09-24-13,1699.98,1707.68,1694.89,1697.42,0,
09-23-13,1707.18,1709.03,1697.09,1701.84,0,
09-20-13,1727.06,1727.06,1708.94,1709.91,0,
09-19-13,1728.95,1729.96,1720.29,1722.34,0,
09-18-13,1704.11,1729.47,1700.42,1725.52,0,
09-17-13,1697.69,1705.48,1697.69,1704.76,0,
09-16-13,1704.97,1706.94,1695.22,1697.6,0,
09-13-13,1687.65,1688.65,1682.22,1687.99,0,
09-12-13,1688.99,1689.89,1681.99,1683.42,0,
09-11-13,1682.65,1688.96,1678.75,1689.13,0,
09-10-13,1680.7,1684,1678.14,1683.99,0,
09-09-13,1659.83,1672.33,1659.8,1671.71,0,
09-06-13,1660.06,1664.89,1640.58,1655.17,0,
09-05-13,1655.51,1659.11,1653.11,1655.08,0,
09-04-13,1640.33,1655.7,1637.46,1653.08,0,
09-03-13,1646.31,1651.72,1633.29,1639.77,0,
08-30-13,1642.1,1642.1,1628.12,1632.97,0,
08-29-13,1633.01,1646.38,1630.16,1638.17,0,
08-28-13,1629.52,1641.17,1627.45,1634.96,0,
08-27-13,1642.3,1646.49,1629.07,1630.48,0,
08-26-13,1664.1,1669.59,1656.02,1656.78,0,
08-23-13,1662.57,1664.9,1654.81,1663.5,0,
08-22-13,1648,1659.58,1646.88,1656.96,0,
08-21-13,1650.37,1656.99,1639.36,1642.8,0,
08-20-13,1647.72,1658.96,1646.01,1652.35,0,
08-19-13,1653.64,1659.2,1645.83,1646.06,0,
08-16-13,1656.7,1663.55,1652.63,1655.83,0,
08-15-13,1672.4,1672.4,1658.59,1661.32,0,
08-14-13,1694.17,1695.42,1684.8,1685.39,0,
08-13-13,1692.14,1696.8,1682.63,1694.16,0,
08-12-13,1685.04,1691.4,1682.9,1689.47,0,
08-09-13,1695.1,1699.46,1685.98,1691.42,0,
08-08-13,1697.88,1700.21,1688.38,1697.48,0,
08-07-13,1691.39,1693.24,1684.92,1690.91,0,
08-06-13,1704.5,1704.99,1693.36,1697.37,0,
08-05-13,1706.27,1709.18,1703.63,1707.14,0,
08-02-13,1704.65,1709.43,1700.67,1709.67,0,
08-01-13,1698.44,1707.81,1698.44,1706.87,0,
07-31-13,1688.67,1698.38,1684.97,1685.73,0,
07-30-13,1691.16,1692.96,1682.41,1685.96,0,
07-29-13,1687.61,1690.93,1681.84,1685.33,0,
07-26-13,1684.5,1691.89,1675.99,1691.65,0,
07-25-13,1682.59,1690.93,1680.03,1690.25,0,
07-24-13,1697.95,1699.02,1682.55,1685.94,0,
07-23-13,1697.85,1698.77,1691.17,1692.39,0,
07-22-13,1693.24,1697.63,1690.63,1695.53,0,
07-19-13,1692.08,1692.08,1684.09,1692.09,0,
07-18-13,1682.29,1693.13,1682.29,1689.37,0,
07-17-13,1679.91,1684.9,1678.25,1680.91,0,
