Date,Open,High,Low,Close,Volume,Adjustment
12-31-19,3217.22,3231.54,3213.11,3230.78,0,
12-30-19,3239.2,3240.6,3217.19,3221.29,0,
12-27-19,3244.71,3247.54,3234.45,3240.02,0,
12-26-19,3225.42,3239.94,3225.42,3239.91,0,
12-24-19,3224.79,3225.97,3220.82,3223.38,0,
12-23-19,3225.35,3227.63,3222.41,3224.01,0,
12-20-19,3229.74,3229.74,3216.29,3221.22,0,
12-19-19,3192.77,3205.39,3192.52,3205.37,0,
12-18-19,3192.99,3198.34,3191.23,3191.14,0,
12-17-19,3195.02,3198.07,3190.89,3192.52,0,
12-16-19,3178.54,3197.63,3178.54,3191.45,0,
12-13-19,3168.39,3182.42,3156.78,3168.8,0,
12-12-19,3140.11,3176.04,3138.98,3168.57,0,
12-11-19,3132.99,3143.86,3132.73,3141.63,0,
12-10-19,3134.3,3140.35,3125.58,3132.52,0,
12-09-19,3142.21,3148.82,3135.61,3135.96,0,
12-06-19,3130.73,3150.51,3130.73,3145.91,0,
12-05-19,3117.26,3119.38,3104.16,3117.43,0,
12-04-19,3103.63,3119.22,3102.27,3112.76,0,
12-03-19,3088.28,3094.86,3070.78,3093.2,0,
12-02-19,3143.21,3143.94,3111.05,3113.87,0,
11-29-19,3148.76,3150.21,3139.5,3140.98,0,
11-27-19,3144.53,3154.15,3143.68,3153.63,0,
11-26-19,3134.39,3142.59,3130.95,3140.52,0,
11-25-19,3115.46,3133.71,3115.46,3133.64,0,
11-22-19,3107.64,3112.56,3099.59,3110.29,0,
11-21-19,3108.6,3110.01,3094.95,3103.54,0,
11-20-19,3116.73,3118.88,3091.79,3108.46,0,
11-19-19,3124.69,3126.3,3113.6,3120.18,0,
11-18-19,3118.84,3124.17,3112.22,3122.03,0,
11-15-19,3107.01,3120.22,3104.77,3120.46,0,
11-14-19,3090.24,3098.08,3083.79,3096.63,0,
11-13-19,3086.86,3098,3079.77,3094.04,0,
11-12-19,3088.86,3102.34,3085.03,3091.84,0,
11-11-19,3085.16,3088.26,3076.85,3087.01,0,
11-08-19,3084.1,3092.83,3074.24,3093.08,0,
11-07-19,3087.06,3097.62,3080.33,3085.18,0,
11-06-19,3075.23,3078.33,3066.15,3076.78,0,
11-05-19,3080.41,3081.59,3070.34,3074.62,0,
11-04-19,3078.9,3084.6,3075.12,3078.27,0,
11-01-19,3047.01,3066.89,3046.76,3066.91,0,
10-31-19,3049.81,3049.81,3023.51,3037.56,0,
10-30-19,3041.44,3050.09,3026.59,3046.77,0,
10-29-19,3038.77,3047.7,3035.4,3036.89,0,
10-28-19,3032.71,3043.85,3032.7,3039.42,0,
10-25-19,3003.88,3027.19,3002.62,3022.55,0,
10-24-19,3012.96,3014.84,3000.47,3010.29,0,
10-23-19,2993.35,3004.81,2991.23,3004.52,0,
10-22-19,3010.78,3012.66,2993.33,2995.99,0,
10-21-19,2992.03,3005.62,2992.03,3006.72,0,
10-18-19,2992.87,2997.99,2975.16,2986.2,0,
10-17-19,2998.01,3007.9,2992.12,2997.95,0,
10-16-19,2993.84,2997.24,2985.44,2989.69,0,
10-15-19,2973.91,3003.09,2973.91,2995.68,0,
10-14-19,2966.92,2972.68,2963.22,2966.15,0,
10-11-19,2958.72,2993.15,2958.72,2970.27,0,
10-10-19,2915.74,2948.12,2915.74,2938.13,0,
10-09-19,2904.95,2929.18,2904.95,2919.4,0,
10-08-19,2927.27,2927.27,2892.8,2893.06,0,
10-07-19,2948.22,2959.44,2936.12,2938.79,0,
10-04-19,2917.56,2953.57,2917.17,2952.01,0,
10-03-19,2887.19,2911.01,2859.07,2910.63,0,
10-02-19,2929.8,2929.85,2875.17,2887.61,0,
10-01-19,2982.31,2992.46,2938.88,2940.25,0,
09-30-19,2964.89,2983.74,2964.78,2976.74,0,
09-27-19,2981.29,2985.56,2945.83,2961.79,0,
09-26-19,2983.56,2987.08,2963.97,2977.62,0,
09-25-19,2967.97,2989.71,2953.62,2984.87,0,
09-24-19,2999.14,3007.8,2958.01,2966.6,0,
09-23-19,2985.18,2999.12,2983.56,2991.78,0,
09-20-19,3009.71,3016.27,2986.08,2992.07,0,
09-19-19,3009.08,3021.82,3003.3,3006.79,0,
09-18-19,3002.49,3007.6,2979.01,3006.73,0,
09-17-19,2995.34,3006.2,2994.25,3005.7,0,
09-16-19,2998.78,3001.89,2990.86,2997.96,0,
09-13-19,3010.45,3017.17,3002.99,3007.39,0,
09-12-19,3006.35,3020.68,3001.14,3009.57,0,
09-11-19,2981.38,3000.6,2976.04,3000.93,0,
09-10-19,2974.02,2979.15,2957.29,2979.39,0,
09-09-19,2985.57,2987.35,2969.82,2978.43,0,
09-06-19,2977.01,2984.79,2972.85,2978.71,0,
09-05-19,2955.67,2985.57,2955.67,2976,0,
09-04-19,2920.41,2938.68,2920.41,2937.78,0,
09-03-19,2914.84,2915,2892.36,2906.27,0,
08-30-19,2932.85,2940.08,2913.69,2926.46,0,
08-29-19,2904.51,2930.38,2904.51,2924.58,0,
08-28-19,2864.04,2889.8,2854.26,2887.94,0,
